region,Year,longitude,latitude,Population growth (annual %),"Population, total","Current account balance, Percent of GDP, ","Employment, Persons, Millions","General government gross debt, Percent of GDP, ","General government net debt, National currency, Billions","General government net debt, Percent of GDP, ","General government net lending/borrowing, Percent of GDP, ","General government revenue, Percent of GDP, ","General government structural balance, National currency, Billions","General government structural balance, Percent of potential GDP, ","General government total expenditure, Percent of GDP, ","Gross domestic product per capita, constant prices, National currency, Units","Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units","Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units","Gross domestic product per capita, current prices, U.S. dollars, Units","Gross domestic product, current prices, Purchasing power parity; international dollars, Billions","Gross domestic product, current prices, U.S. dollars, Billions","Gross national savings, Percent of GDP, ","Population, Persons, Millions","Six-month London interbank offered rate (LIBOR), Percent, ","Total investment, Percent of GDP, ","Unemployment rate, Percent of total labor force, ",GDP per capita growth rate,Investment growth rate,Date,Classification,Revenue,Other Revenue,  Total Revenue,Cost Of Goods Sold,  Gross Profit,Selling General & Admin Exp.,R & D Exp.,Depreciation & Amort.,Other Operating Expense/(Income),"  Other Operating Exp., Total",  Operating Income,Interest Expense,Interest and Invest. Income,  Net Interest Exp.,Income/(Loss) from Affiliates,Currency Exchange Gains (Loss),Other NonOperating Inc. (Exp.),  EBT Excl. Unusual Items,Restructuring Charges,Merger & Related Restruct. Charges,Impairment of Goodwill,Gain (Loss) On Sale Of Invest.,Gain (Loss) On Sale Of Assets,Asset Writedown,Legal Settlements,Other Unusual Items,  EBT Incl. Unusual Items,Income Tax Expense,  Earnings from Cont. Ops.,Earnings of Discontinued Ops.,Extraord. Item & Account. Change,  Net Income to Company,Minority Int. in Earnings,  Net Income,Pref. Dividends and Other Adj.,Unnamed: 38,  NI to Common Incl Extra Items,  NI to Common Excl. Extra Items,Per Share Items,Basic EPS,Basic EPS Excl. Extra Items,Weighted Avg. Basic Shares Out.,Diluted EPS,Diluted EPS Excl. Extra Items,Weighted Avg. Diluted Shares Out.,Normalized Basic EPS,Normalized Diluted EPS,Dividends per Share,Payout Ratio %,Shares per Depository Receipt,EBITDA,EBITA,EBIT,EBITDAR,As Reported Total Revenue*,Effective Tax Rate %,Current Domestic Taxes,Current Foreign Taxes,Total Current Taxes,Deferred Domestic Taxes,Total Deferred Taxes,Normalized Net Income,Interest Capitalized,Interest on Long Term Debt,NonCash Pension Expense,Filing Date,Restatement Type,Calculation Type,Supplemental Operating Expense Items,Advertising Exp.,Selling and Marketing Exp.,General and Administrative Exp.,Net Rental Exp.,Imputed Oper. Lease Interest Exp.,Imputed Oper. Lease Depreciation,Unnamed: 78,"StockBased Comp., COGS","  StockBased Comp., Total",U.S. GAAP Summary,Net Income ,NI to Common Incl. Extra Items,Diluted Net Income,Basic EPS Incl. Extra Items,Basic EPS Excl. Extra Items.1,Weighted Avg. Basic Shares Out..1,Diluted EPS Incl. Extra Items,Diluted EPS Excl. Extra Items.1,Weighted Avg. Diluted Shares Out..1,regional_revenues,log_GDP_per_capita,log_Population_total,log_Investment_total_perc_gdp,log_Net_Income,log_regional_revenues,investment_total_perc_gdp,five_other_regions,east_asia,south_asia
South Asia,2015.0,79.7386875,22.968335,1.8025,218677133.5,-3.65,,53.87,15982.83,58.24,-3.89375,19.9375,-9748.75,-7.03,23.83125,114818.4975,7897.13,7667.2800000000025,3006.115,1128.37875,337.14625,26.53,217.83375,,29.965000000000003,4.366666666666667,0.030570959472586482,0.004315220578993806,Dec312015,Reclassified,10826.0,507.0,11333.0,8829.0,2504.0,415.0,,757.0,121.0,1293.0,1211.0,146.0,24.0,122.0,149.0,58.0,2.0,1178.0,27.0,,,4.0,1502.0,4.0,25.0,,2628.0,120.0,2508.0,,,2508.0,15.0,2493.0,,,2493.0,2493.0,,1162.77985,1162.77985,2.144,1162.77985,1162.77985,2.144,336.403917,336.403917,1.0,0.10389,5.0,1946.0,1211.0,1211.0,2135.0,11333.0,0.045662,,,196.0,,76.0,721.25,1.0,147.0,8.0,2017-03-16,RC,REP,,,415.0,,189.0,49.068936,139.931064,,10.0,10.0,,,,,,,,,,,1051.165009149806,8.97425468130966,19.203106923710536,3.4000300339101486,7.821242083523558,6.957654360598906,29.965000000000003,0,0,1
South Asia,2016.0,79.7386875,22.968335,1.83625,221395899.25,-5.141249999999999,,57.49875,17815.08,61.27,-3.68625,21.191250000000004,-11230.14,-7.37,24.8775,119401.78125,8240.38125,8109.626250000001,3118.28,1212.3675000000005,365.1925,24.4225,220.47125,,29.0975,4.153333333333333,0.043465315880579336,-0.028950442182546388,Dec312016,Reclassified,10885.0,513.0,11398.0,8629.0,2769.0,414.0,,756.0,34.0,1136.0,1633.0,145.0,22.0,123.0,147.0,107.0,1.0,1551.0,128.0,,,4.0,123.0,,,40.0,1590.0,221.0,1369.0,24.0,,1345.0,16.0,1329.0,,,1329.0,1353.0,,619.869402,631.063432,2.144,619.869402,631.063432,2.144,444.671175,444.671175,,0.264108,5.0,2350.0,1633.0,1633.0,2615.0,11398.0,0.138993,,,217.0,,4.0,953.375,2.0,147.0,10.0,2018-02-28,RD,REP,,,414.0,,265.0,64.52008,200.47992,,10.0,10.0,,,,,,,,,,,1057.1939269645716,9.01680189003706,19.215463056161227,3.3706522598339945,7.192182058713246,6.963373438260903,29.0975,0,0,1
South Asia,2017.0,79.7386875,22.968335,1.83875,224104451.0,-5.93625,,56.85875,19633.93,61.51,-4.48125,20.79125,-10724.37,-6.38,25.275,123915.04625,8611.91625,8611.91625,3360.49,1298.6174999999996,418.19875,25.465,223.1,,30.885,4.453333333333333,0.0450871129293926,0.061431394449695136,Dec312017,Restated,11738.0,533.0,12271.0,9301.0,2970.0,480.0,,751.0,4.0,1227.0,1743.0,106.0,20.0,86.0,130.0,19.0,15.0,1821.0,94.0,,,6.0,6.0,,,,1727.0,300.0,1427.0,44.0,,1383.0,18.0,1365.0,,,1365.0,1409.0,,636.660447,657.182835,2.144,636.660447,657.182835,2.144,522.446361,522.446361,,0.336996,5.0,2440.0,1744.0,1743.0,2791.0,12271.0,0.173711,,,256.0,,44.0,1120.125,6.0,101.0,24.0,2019-04-09,RS,REP,,,480.0,,351.0,66.642264,284.357736,,7.0,7.0,,,,,,,,,,,1138.1669308459605,9.060902133634366,19.227622800242813,3.4302706291478624,7.21890970761906,7.037174291842505,30.885,0,0,1
South Asia,2018.0,79.7386875,22.968335,1.7775,226798593.0,-7.062499999999999,,59.91625,23021.54,66.51,-4.4325,21.6125,-13273.37,-7.11,26.04625,128107.40875,8954.98875,9169.995,3601.27375,1410.79,430.48875,25.12875,225.7125,,31.69875,4.975,0.03983695266428078,0.026347741622146703,Dec312018,Reclassified,12333.0,632.0,12965.0,9650.0,3315.0,509.0,,786.0,,1295.0,2020.0,116.0,26.0,90.0,165.0,43.0,16.0,2068.0,,,,5.0,11.0,,,394.0,2456.0,365.0,2091.0,,,2091.0,11.0,2080.0,,,2080.0,2080.0,,970.149253,970.149253,2.144,970.149253,970.149253,2.144,597.714552,597.714552,,0.276442,5.0,2748.0,2020.0,2020.0,3107.0,12965.0,0.148615,,,284.0,,81.0,1281.5,12.0,127.0,24.0,2020-02-27,RC,REP,,,509.0,,359.0,84.373616,274.626384,,6.0,6.0,,,,,,,,,,,1202.537222591303,9.099966058212615,19.239572926094926,3.45627724792911,7.640123172695364,7.092188955838722,31.69875,0,0,1
South Asia,2019.0,79.7386875,22.968335,1.6149999999999998,229472092.75,-6.758749999999999,,62.3875,29300.24,77.16,-5.4875,19.82875,-16691.49,-8.2,25.31625,131506.71125,9240.7275,9631.5225,3695.29,1497.13375,448.675,24.12,228.43875,,31.4225,4.44,0.031908331543130115,-0.008714854686699079,Dec312019,12,12610.0,680.0,13290.0,9733.0,3557.0,516.0,,1106.0,,1622.0,1935.0,219.0,36.0,183.0,170.0,110.0,4.0,2036.0,,,,3.0,3.0,,583.0,,1459.0,350.0,1109.0,,,1109.0,,1109.0,,,1109.0,1109.0,,517.257462,517.257462,2.144,517.257462,517.257462,2.144,593.516791,593.516791,,0.527502,5.0,2498.0,1935.0,1935.0,2538.0,13290.0,0.23989,,,329.0,,21.0,1272.5,15.0,233.0,29.0,2020-02-27,O,REP,,,516.0,,40.0,13.94912,26.05088,,7.0,7.0,,,,,,,,,,,1232.6818116651305,9.131375895302623,19.251291979853104,3.4475241968168553,7.011213987350367,7.116947409573249,31.4225,0,0,1
South Asia,2020.0,79.7386875,22.968335,,232107625.0,-6.5275000000000025,,75.13250000000002,33243.18,79.67,-9.45375,18.1525,-21771.73,-10.16,27.60375,121692.70375,8322.651249999999,8797.083750000002,3567.59,1388.765,435.70571428571424,22.095,231.05375,,28.62375,6.425,-0.09935107923050446,-0.08906834274803077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.026736142909755,19.262711722923914,3.3542367927986527,,,28.62375,0,0,1
South Asia,2021.0,79.7386875,22.968335,,234716625.0,-4.89375,,76.69375,36497.46,79.15,-7.9975,19.06,-21056.06,-9.17,27.058750000000003,127425.82625,8783.89375,9489.73875,3894.3042857142855,1533.07625,474.39714285714285,24.26625,233.68125,,29.16,6.055,0.05542014030685238,0.01873444255207657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.080675067820055,19.273889493421212,3.3727979071404572,,,29.16,0,0,1
South Asia,2022.0,79.7386875,22.968335,,237298375.0,-3.49875,,75.48625000000001,39588.67,76.07,-6.1775,19.75,-22279.06,-8.88,25.92625,134348.7875,9324.465,10252.96125,4261.672857142857,1676.0875,518.1557142857142,26.40375,236.33,,29.905,5.2,0.061541187243982824,0.02554869684499317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.140396870211987,19.28482887351065,3.3980256904965205,,,29.905,0,0,1
South Asia,2023.0,79.7386875,22.968335,,239846750.0,-2.9862500000000005,,74.0025,42536.89,72.92,-5.32,20.10625,-24546.03,-8.93,25.42375,140719.70625000002,9802.98625,10974.48375,4583.42,1829.6162500000007,564.1285714285715,27.05375,238.98875,,30.05375,4.675000000000002,0.05131889604390172,0.004974084601237161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.190442337628895,19.295510735685042,3.402987445208652,,,30.05375,0,0,1
South Asia,2024.0,79.7386875,22.968335,,242355250.0,-1.25375,,71.67125,44760.15,68.81,-4.4700000000000015,20.5375,-27221.18,-8.99,25.00875000000001,147328.07124999998,10295.755,11746.5475,4913.262857142857,1996.7512500000007,612.6385714285715,28.8025,241.6625,,30.06125,4.7,0.050267208117322326,0.00024955288441552703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.239486953344047,19.30591518290528,3.403236966959926,,,30.06125,0,0,1
South Asia,2025.0,79.7386875,22.968335,,244818375.0,-0.465,,69.8025,47131.23,64.93,-4.26875,20.53375,-30147.78,-9.01,24.80125,153844.24625000005,10753.732499999998,12509.1825,5234.465714285713,2176.506250000001,663.6328571428572,29.74875,244.23,,30.21375,4.725,0.04448216765064816,0.005072976007318486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.283008182594934,19.31602716706,3.4082971187773783,,,30.21375,0,0,1
Combined Other Five Regions,1980.0,-14.380389661172162,24.556543952133698,2.164991944801027,24744001.904642705,-0.0323270512820514,16.50191176470588,75.4425,44.18833333333333,24.35,-11.141287878787878,28.86227272727272,-9.650714285714287,-2.995,40.928571428571416,1391429.5720161535,22705.218696025644,9562.80221954751,6828.20346448718,375.28727475935824,359.5740875757575,20.734828378378378,35.080583127690105,14.01,26.185971428571428,9.31720606060606,1.11138027619951,-0.13330945584141576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.030350075550215,17.024093670320962,3.265223825709397,,,26.185971428571428,1,0,0
Combined Other Five Regions,1981.0,-14.380389661172162,24.556543952133698,2.0538764334617032,25078331.99729996,-2.055687051282052,16.54486111111111,101.87041666666666,48.88333333333333,24.065,-10.980776515151515,29.17337121212121,-25.99166666666667,-8.269285714285715,41.05494318181818,1286958.1656529321,22100.151373436725,10154.632938066463,6923.892990934657,419.6964298395722,395.3692628787878,20.24451540540541,35.456811575878184,16.82,26.04064855072464,9.395058974358976,-0.026648821607467288,-0.005549646238757866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00333973695916,17.037514764232597,3.259658722972027,,,26.04064855072464,1,0,0
Combined Other Five Regions,1982.0,-14.380389661172162,24.556543952133698,2.0314995934959352,25412727.54565361,-1.5887442307692303,16.374722222222225,117.4437037037037,56.12875,21.8275,-10.277130681818182,29.483204545454544,-14.057222222222224,-4.208571428571428,39.547090909090905,1289997.4217883088,20977.801911770057,10167.967120186837,6671.060167464848,437.86545746880563,407.729753939394,20.57208189189189,35.891167567917805,13.59,25.09068115942029,10.569728205128207,-0.0507846956657354,-0.03648017404228243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951220105811796,17.050760690962413,3.2224965086515147,,,25.09068115942029,1,0,0
Combined Other Five Regions,1983.0,-14.380389661172162,24.556543952133698,2.005538414634146,25742787.3621042,-2.0542892307692315,16.393055555555556,119.81222222222223,78.043,23.773000000000003,-9.661069444444443,30.11618055555556,-17.236,-5.00375,39.566041666666656,1376259.8877629573,20688.98472830852,10367.3574755335,6632.528161000826,472.2982489839572,438.3263230303029,18.370745,36.31716079603832,9.9,23.5354538647343,11.082766666666668,-0.013767752440234982,-0.06198425960636311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93735669888834,17.06366504339545,3.158507959338257,,,23.5354538647343,1,0,0
Combined Other Five Regions,1984.0,-14.380389661172162,24.556543952133698,2.0078436136071884,26069669.45954001,-0.8048483333333329,16.967777777777773,103.52870370370371,95.2,25.795,-7.899791666666666,29.6165,-21.1575,-5.15625,37.46857575757576,1305791.9090276223,21220.76808673697,11008.332789692991,6722.57965551282,520.2908173262033,478.97538348484846,19.583326315789467,36.738766520109216,11.19,23.624477211124173,10.777628571428574,0.02570369524710525,0.0037825209108568463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.962735607871855,17.07628310687035,3.1622833445053002,,,23.624477211124173,1,0,0
Combined Other Five Regions,1985.0,-14.380389661172162,24.556543952133698,2.055313671373556,26403510.901983313,-0.9461364102564104,17.29888888888889,92.4624074074074,120.07,29.499166666666664,-6.386348484848485,30.675636363636364,-26.586,-5.973125,37.0755,1299548.1338458932,21216.81341632341,11267.571999490101,6820.438558122417,557.5129670231729,511.52501212121217,18.931006315789475,37.16944765862915,8.65,22.6833276929103,10.706266666666668,-0.0001863584954797659,-0.03983789820206906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.962549232009472,17.08900754798582,3.1216301917699796,,,22.6833276929103,1,0,0
Combined Other Five Regions,1986.0,-14.380389661172162,24.556543952133698,2.0778787976037654,26748691.905976675,-1.8360114102564105,17.590526315789475,88.21037037037037,140.86833333333334,32.307500000000005,-5.2317738927738935,30.32421678321678,-15.288888888888891,-3.5007407407407407,35.60802564102564,1193886.478072601,21123.96469207609,11406.016365861919,7260.333513130686,587.1324232976827,546.613601060606,17.764340789473685,37.60819457027815,6.83,22.14211102232667,10.384775,-0.004376186113597913,-0.023859668118835442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958163442365292,17.10199612939946,3.097481271530326,,,22.14211102232667,1,0,0
Combined Other Five Regions,1987.0,-14.380389661172162,24.556543952133698,2.0807301026957643,27098362.8012024,-1.4802983333333333,18.02875,85.30185185185185,150.735,31.796666666666663,-8.085932400932403,30.241995337995334,-13.990555555555556,-3.32,38.300371794871786,1229170.228361907,21330.47238981803,11775.24299153603,8131.475906149712,621.8747840998218,589.8858822727273,18.463536052631586,38.0457331883186,7.31,22.241139584802195,9.899414130434783,0.009775991427376507,0.004472408361410053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.967891957953308,17.114983870785213,3.1019437083934807,,,22.241139584802195,1,0,0
Combined Other Five Regions,1988.0,-14.380389661172162,24.556543952133698,1.993996106118956,27452634.77468977,-2.0047566666666663,18.445065789473684,93.81472727272724,129.23952380952386,81.88285714285712,-8.264416666666667,31.338750000000005,-15.511428571428569,-3.61030303030303,39.48403846153847,1100190.9860643835,21433.140142787433,12222.936090709873,8826.670980004135,669.6637182352941,642.3362506060606,18.96653631578948,38.49978138566207,8.13,22.802988421464946,9.54207536231884,0.00481319640245781,0.02526169284269364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.972693607961183,17.127972705819598,3.12689159848821,,,22.802988421464946,1,0,0
Combined Other Five Regions,1989.0,-14.380389661172162,24.556543952133698,1.922575042789901,27823004.93739517,-1.0272450000000002,18.8175,94.73295454545456,147.62809523809526,94.21904761904759,-4.0999500000000015,32.75855,-17.949761904761907,-3.841212121212121,36.921608333333346,1061849.8431234406,21841.70387812655,12970.140949323213,9269.143749971052,719.9552809447418,691.5765575757574,19.971223076923074,39.95313738781236,9.27,22.941251103678926,9.355322222222222,0.01906224345183549,0.0060633579975788434,Mar311989,‡12,4257.0,,4257.0,3013.0,1244.0,603.0,,305.0,,908.0,336.0,71.0,16.0,55.0,,15.0,2.0,268.0,,,,,,,,,268.0,93.0,175.0,,,175.0,,175.0,,,175.0,175.0,,0.159384,0.159384,1098.4179,0.159384,0.159384,1098.4179,0.152492,0.152492,,,,641.0,336.0,336.0,,,0.347014,,,90.0,,6.0,167.5,26.0,,,1989-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.991576443213456,17.14137375219213,3.132936648299471,5.1647859739235145,,22.941251103678926,1,0,0
Combined Other Five Regions,1990.0,-14.380389661172162,24.556543952133698,1.8244092374544436,28092425.15159247,-2.443292245989305,19.05315789473684,72.57603247863248,155.73677083333334,65.66145833333333,-4.9890011567379995,31.6631125199362,-23.27357142857143,-4.438181818181818,36.9695950102529,1102562.8396104176,21262.9992005814,13314.569601052974,10191.923072419788,761.3658293446091,741.9236778253121,20.444123360433604,40.271969551282055,8.32,22.168017686885506,10.036924736842103,-0.026495399844913115,-0.03370493672288977,Mar311990,‡12,4838.0,,4838.0,3474.0,1364.0,692.0,,288.0,,980.0,384.0,86.0,31.0,55.0,,2.0,18.0,345.0,,,,,,,,,345.0,100.0,245.0,,,245.0,1.0,246.0,,,246.0,246.0,,0.223662,0.223662,1098.527673,0.223662,0.223662,1098.527673,0.197195,0.197195,,,,672.0,384.0,384.0,,,0.289855,,,106.0,,5.0,216.625,25.0,,,1990-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.964723714410002,17.151010530405124,3.098650605416977,5.5053315359323625,,22.168017686885506,1,0,0
Combined Other Five Regions,1991.0,-14.380389661172162,24.556543952133698,1.6736207997917418,28516836.346002534,-6.649752626262625,18.90690789473684,70.55330476190477,573.2239375,54.038,-7.7095429230044425,31.84231527347781,-19.995333333333328,-4.569615384615385,39.62113364293086,1131061.5850825324,20912.6517242326,13528.335498264994,10235.037164696967,786.9118592173883,763.2573305050505,15.705144231811547,40.71646878450497,6.08,21.28572836883346,10.631411640211644,-0.01647686072147425,-0.03980009987875477,Mar311991,‡12,4937.0,,4937.0,3799.0,1138.0,707.0,,264.0,,971.0,167.0,97.0,64.0,33.0,,4.0,112.0,250.0,,,,,,,,120.0,130.0,35.0,95.0,,,95.0,,95.0,,,95.0,95.0,,0.086579,0.086579,1099.55984,0.086579,0.086579,1099.55984,0.142102,0.142102,,,,431.0,167.0,167.0,,,0.26923,,,35.0,,,156.25,26.0,,,1991-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.94810960046219,17.166005219797935,3.0580368185129756,4.553876891600541,,21.28572836883346,1,0,0
Combined Other Five Regions,1992.0,-14.380389661172162,24.556543952133698,1.5998091393327722,29056882.44074642,-4.734313939393941,18.802321428571428,76.88464358974359,434.29845,45.17925,-9.704551315789473,31.06678694331984,-21.458666666666673,-4.654423076923077,40.75630414979757,1138297.860118561,20115.127866069222,13204.913474700958,9280.007525,814.8140555821371,775.032051010101,18.134022176022178,40.14444013157894,3.93,21.792711825270647,11.188230952380954,-0.03813595084353849,0.023817998973411525,Mar311992,‡12,5224.0,,5224.0,3830.0,1394.0,755.0,,295.0,,1050.0,344.0,144.0,57.0,87.0,,1.0,29.0,285.0,,,,,,,,,285.0,30.0,255.0,,140.0,395.0,,395.0,,,395.0,255.0,,0.35844,0.231533,1101.996181,0.35844,0.231533,1101.996181,0.161638,0.161638,,0.164556,,639.0,344.0,344.0,,,0.105263,,,40.0,,,178.125,17.0,,,1992-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.90922744111582,17.18476593026706,3.0815755939559595,5.978885764901122,,21.792711825270647,1,0,0
Combined Other Five Regions,1993.0,-14.380389661172162,24.556543952133698,1.6137251892346507,29480598.650878884,-3.0978123577235763,18.888315217391305,75.01464615384616,490.20880000000005,47.56722222222222,-7.038826315789473,30.826504578754573,-19.483,-3.6332857142857145,38.24965678137652,1140992.1670401336,20205.072169147872,13610.512891347691,9045.237620039683,851.8587842333106,803.4253376623376,17.425503113553113,40.547202600250614,3.43,21.39926148459384,11.645373376623375,0.00447147558183647,-0.018054216649649457,Mar311993,‡12,5566.0,,5566.0,4094.0,1472.0,850.0,,312.0,,1162.0,310.0,186.0,89.0,97.0,,14.0,14.0,185.0,,,,,,,,,185.0,7.0,178.0,,,178.0,,178.0,,,178.0,178.0,,0.158072,0.158072,1125.825977,0.158072,0.158072,1125.825977,0.102702,0.102702,,0.426966,,622.0,310.0,310.0,,,0.037837,,,8.0,,,115.625,8.0,,,1993-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.913688949352167,17.199242932096826,3.063356411366611,5.181783550292085,,21.39926148459384,1,0,0
Combined Other Five Regions,1994.0,-14.380389661172162,24.556543952133698,1.5653991940005607,29887301.017227367,-1.9570981029810297,19.285108695652173,78.58323095238093,373.43843333333336,53.61619999999999,-8.371599158249158,29.873295995671,-22.49425,-2.8635714285714284,38.91454935064935,1122328.0486067657,20417.851738783185,13966.96732437595,9289.817453464882,901.1400015207151,849.8461085271318,18.76713410167068,40.94637725356379,5.07,22.537107422969193,11.38546818181818,0.010530997754129023,0.05317220592843985,Mar311994,‡12,6303.0,,6303.0,4485.0,1818.0,948.0,,374.0,,1322.0,496.0,216.0,69.0,147.0,,,48.0,301.0,,,,,,,,,301.0,15.0,286.0,,,286.0,,286.0,,,286.0,286.0,,0.214168,0.214168,1333.622606,0.214168,0.214168,1333.622606,0.141063,0.141063,,0.300699,,870.0,496.0,496.0,,,0.049833,,,17.0,,,188.125,10.0,,,1994-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.92416488240292,17.212944233000997,3.1151631695410846,5.655991810819852,,22.537107422969193,1,0,0
Combined Other Five Regions,1995.0,-14.380389661172162,24.556543952133698,1.5116449186991867,30166287.17581752,-2.492096140350877,19.559062500000003,71.95532575757576,422.0472916666668,55.94526666666666,-4.258903924949291,30.191852777777783,-16.29190476190476,-2.9764761904761903,34.764040588235304,1125165.3952965538,20689.324741889486,14450.657258082369,10020.652212796696,941.2065846170686,893.6844838665293,18.988476190476188,41.26793422772618,6.1,21.787871036414565,11.012684210526317,0.013295865137008532,-0.03324456739248727,Mar311995,‡12,7177.0,,7177.0,4966.0,2211.0,1135.0,,458.0,,1593.0,618.0,294.0,79.0,215.0,,,76.0,327.0,,,,,,,,,327.0,77.0,250.0,,,250.0,,250.0,,,250.0,250.0,,0.179272,0.179272,1395.125605,0.179272,0.179272,1395.125605,0.146492,0.146492,,0.436,,1076.0,618.0,618.0,,,0.235474,,,85.0,,,204.375,19.0,,,1995-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,9.9373731332756,17.222235540115765,3.081353440484935,5.521460917862246,,21.787871036414565,1,0,0
Combined Other Five Regions,1996.0,-14.380389661172162,24.556543952133698,1.5010448055588932,30559864.57794916,-2.217021052631579,19.841770833333328,67.38653445378152,1800.7869467787116,50.825619047619035,-2.2192945393211048,30.69437074574575,-17.8102987012987,-2.601090909090909,33.231434912854034,1158114.449148144,20974.71631127128,14915.223461184056,10363.341898057162,990.8359952887332,942.1514672050972,18.702136123136125,41.729576838515726,5.59,21.690647569539447,11.125364646464643,0.013794146157122709,-0.004462274754271745,Mar311996,12,7760.0,,7760.0,6903.0,857.0,129.0,,,,129.0,728.0,320.0,96.0,224.0,61.0,1.0,1.0,565.0,,,,,20.0,,,,585.0,112.0,473.0,,,473.0,,473.0,,,473.0,473.0,,0.493687,0.493687,958.096,0.442227,0.442227,1128.378,0.368569,0.312949,0.1365,0.255813,5.0,1189.0,728.0,728.0,,,0.191452,,,,,,353.125,,,,1997-05-30,O,REP,,,,129.0,,,,,,,,534.0,534.0,293.0,,0.279,958.096,,0.26,1128.378,,9.951073006155564,17.235198090902944,3.076881180065746,6.159095388491933,,21.690647569539447,1,0,0
Combined Other Five Regions,1997.0,-14.380389661172162,24.556543952133698,1.5374966708718811,30962452.015131265,-2.6780247953216376,20.249375,65.32324242424242,1769.5595252100838,52.057819327731096,-1.4940589475839476,30.34904558823529,-6.539717391304348,-1.6600652173913044,32.16187494700583,1163110.2026362438,21658.23975830268,15736.249938778008,10498.117195876426,1050.10357790839,994.5012722813001,19.629188630490955,42.208934459009434,5.84,22.05494065189712,10.961659719142649,0.032587971006982734,0.0167949380575092,Mar311997,Reclassified,7608.0,751.0,8359.0,5993.0,2366.0,1187.0,,506.0,,1693.0,673.0,270.0,89.0,181.0,114.0,12.0,4.0,622.0,127.0,,,125.0,20.0,,,,640.0,90.0,550.0,,,550.0,3.0,553.0,,,553.0,553.0,,0.557157,0.557157,992.538,0.508154,0.508154,1129.578,0.394695,0.34681,0.1505,0.236889,5.0,1179.0,673.0,673.0,3196.0,8359.0,0.140625,86.0,4.0,90.0,,,391.75,43.0,,63.0,1998-05-30,RC,REP,,,1187.0,,2017.0,1058.473192,958.526808,,,,,1096.0,1096.0,569.0,,0.552,992.538,,0.504,1129.578,,9.983141250322944,17.248285803004833,3.0935366426395268,6.315358001522335,,22.05494065189712,1,0,0
