Country Name,Country Code,Series Name,Series Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Tajikistan,TJK,"Population, total",SP.POP.TOTL,3905446,4020821,4140295,4265274,4397562,4537822,4687325,4844002,5001169,5149874,5283814,5400630,5502494,5593315,5679167,5764810,5851355,5938405,6027388,6119661,6216341,6318513,6426867,6541547,6662389,6789321,6922587,7062672,7209930,7364753,7527394,7697510,7874835,8059769,8252833,8454028,8663579,8880268,9100837,9321018,9538000,9750000,9957000,10162000,10363000,10563000
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.078676605,3.093382119,3.103132156,3.101112189,3.084133614,3.060247013,3.016339595,2.982113988,3.000130159,3.082152322,3.193248005,3.327430252,3.41278194,3.37692256,3.195185443,2.931318713,2.647325656,2.428291842,2.317509128,2.346756292,2.468918042,2.612435612,2.722265737,2.799005202,2.82715423,2.823744969,2.816486992,2.823944134,2.841470416,2.872967915,2.91186387,2.94803624,2.97488817,2.993448581,3.002104081,3.00254051,3.000522906,2.995388132,2.981674115,2.951681673,,,,,,
Tanzania,TZA,"Population, total",SP.POP.TOTL,18538259,19120680,19723322,20344547,20981776,21633796,22296286,22971200,23670808,24411738,25203845,26056594,26961197,27887203,28792639,29649135,30444526,31192857,31924196,32682239,33499180,34385856,35334788,36337782,37379767,38450320,39548663,40681414,41853944,43073834,44346525,45673338,47052481,48482266,49959822,51482633,53050790,54663906,56318348,58005463,59734000,61498000,63299000,65136000,67014000,68934000
Thailand,THA,Population growth (annual %),SP.POP.GROW,2.074625798,1.989186969,1.905376948,1.846629211,1.818861213,1.80768501,1.815534636,1.806508222,1.737753361,1.59161076,1.399496742,1.185135837,1.005812493,0.907035869,0.91713304,1.00050231,1.108583391,1.18436686,1.206435993,1.151848125,1.04442413,0.927424589,0.83050102,0.747605587,0.687690282,0.645482185,0.604057085,0.55991981,0.525822896,0.503540016,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,0.283426556,,,,,,
Thailand,THA,"Population, total",SP.POP.TOTL,47374472,48326274,49255900,50173924,51094868,52026901,52980094,53945881,54891520,55772169,56558186,57232465,57811021,58337773,58875269,59467274,60130186,60846582,61585103,62298571,62952642,63539196,64069087,64549866,64995299,65416189,65812536,66182067,66530984,66866839,67195028,67518382,67835957,68144501,68438730,68714511,68971331,69209858,69428524,69625582,69800000,69951000,70078000,70183000,70266000,70329000
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,-0.408064359,0.654126496,1.544054076,2.167494987,2.391721857,2.341940143,2.212453985,2.167475626,2.209730618,2.383978306,2.619069002,2.900411079,3.068966648,2.97646336,2.56516082,1.974637152,1.297662023,0.7575035,0.539692446,0.759459776,1.277967574,1.887173918,2.355490863,2.611547913,2.583258506,2.363269025,2.117532827,1.944699501,1.820376366,1.769866286,1.775671712,1.779013816,1.76689539,1.77593765,1.807556089,1.853650827,1.903194981,1.947068453,1.96810074,1.963835583,,,,,,
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,599905,603842,613238,626675,641844,657053,671752,686471,701809,718741,737814,759527,783198,806860,827825,844334,855362,861866,866530,873136,884366,901214,922694,947108,971893,995135,1016432,1036392,1055431,1074277,1093523,1113151,1132994,1153295,1174331,1196302,1219288,1243261,1267972,1293119,1318000,1344000,1369000,1395000,1421000,1447000
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.914068043,3.306485433,3.60773472,3.748062012,3.692908011,3.508361266,3.327011849,3.180969963,2.999966645,2.786798656,2.569484027,2.322389832,2.123631955,2.085302845,2.2471306,2.532210952,2.857631845,3.104941845,3.213450917,3.144924362,2.966857997,2.767082098,2.621383408,2.538361743,2.539900508,2.597288842,2.659433782,2.69597392,2.716994889,2.714801699,2.696455516,2.677515307,2.660849964,2.635744685,2.601149524,2.560945092,2.518741857,2.479318302,2.445904207,2.420335208,,,,,,
Togo,TGO,"Population, total",SP.POP.TOTL,2720839,2812307,2915620,3026973,3140846,3252994,3363042,3471739,3577468,3678567,3774312,3862992,3945905,4029053,4120616,4226291,4348805,4485951,4632446,4780448,4924402,5062567,5197031,5330639,5467766,5611640,5762880,5920359,6083420,6250835,6421679,6595943,6773807,6954721,7137997,7323158,7509952,7698475,7889094,8082366,8279000,8478000,8681000,8887000,9096000,9308000
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.759023073,0.470008377,0.248062143,0.0939318,0.06292763,0.115087074,0.204272775,0.247334383,0.285847573,0.274490518,0.229570446,0.186007462,0.160507784,0.165483186,0.190281088,0.247242126,0.308974545,0.358750359,0.426541176,0.462692457,0.502418493,0.523262927,0.54174879,0.570966906,0.629609651,0.683166691,0.790681822,0.856643204,0.774911627,0.493080041,0.092362761,-0.408580752,-0.799814248,-0.947661184,-0.729800671,-0.244786034,0.348663646,0.851672299,1.168657761,1.248987063,,,,,,
Tonga,TON,"Population, total",SP.POP.TOTL,92971,93409,93641,93729,93788,93896,94088,94321,94591,94851,95069,95246,95399,95557,95739,95976,96273,96619,97032,97482,97973,98487,99022,99589,100218,100905,101706,102581,103379,103890,103986,103562,102737,101768,101028,100781,101133,101998,103197,104494,106000,107000,108000,109000,110000,111000
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,1.495720246,1.576726966,1.623525818,1.598818163,1.482968727,1.30828977,1.112828681,0.938641548,0.801440405,0.720231826,0.678646123,0.651944034,0.614816037,0.559046958,0.473621257,0.373844156,0.266666931,0.182649033,0.146497627,0.177223295,0.254436375,0.352846314,0.437924544,0.495632801,0.510087434,0.493230594,0.466245795,0.451166827,0.456900692,0.492303222,0.544870372,0.602856207,0.644464454,0.658363989,0.636369332,0.584484971,0.52665947,0.471315702,0.417170469,0.36734766,,,,,,
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1084744,1101983,1120020,1138071,1155074,1170285,1183381,1194541,1204153,1212857,1221116,1229103,1236683,1243616,1249520,1254200,1257549,1259848,1261695,1263933,1267153,1271632,1277213,1283559,1290123,1296502,1302561,1308451,1314443,1320930,1328147,1336178,1344817,1353700,1362342,1370328,1377564,1384072,1389858,1394973,1399000,1403000,1407000,1409000,1411000,1413000
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2.595070692,2.741963634,2.848543757,2.877870992,2.813297342,2.687003371,2.536113141,2.403465175,2.305412625,2.256957581,2.23635999,2.223931787,2.183012143,2.09166919,1.936397721,1.740819587,1.54348763,1.369433359,1.213811479,1.084867474,0.980882557,0.877370925,0.786654393,0.747117198,0.771255024,0.839527992,0.930113754,1.009589214,1.059000757,1.062668312,1.035407586,0.997672882,0.973860812,0.972018923,1.001545789,1.049753044,1.10299623,1.139078899,1.145827766,1.113643743,,,,,,
Tunisia,TUN,"Population, total",SP.POP.TOTL,6374039,6551231,6740529,6937331,7135270,7329594,7517858,7700736,7880332,8060210,8242496,8427857,8613861,8795932,8967916,9125398,9267340,9395123,9509857,9613588,9708350,9793903,9871251,9945277,10022277,10106771,10201214,10304726,10414433,10525694,10635244,10741880,10847002,10952951,11063201,11179949,11303946,11433443,11565204,11694719,11819000,11936000,12047000,12152000,12251000,12347000
Turkey,TUR,Population growth (annual %),SP.POP.GROW,2.258184641,2.276161885,2.278866706,2.251595817,2.186680139,2.097356074,2.004054922,1.921205271,1.84745475,1.787302205,1.738395823,1.689650619,1.6427927,1.610059417,1.59417818,1.589428988,1.589089637,1.584872715,1.572900714,1.549527326,1.518097003,1.494229784,1.473881037,1.438721295,1.384733924,1.323138268,1.248866309,1.192794254,1.195376089,1.2738919,1.40009289,1.532400817,1.632957935,1.694202585,1.701972386,1.666051682,1.632250641,1.591059209,1.490444868,1.339260351,,,,,,
Turkey,TUR,"Population, total",SP.POP.TOTL,43975971,44988414,46025411,47073472,48114155,49133937,50128541,51100924,52053765,52992487,53921760,54840590,55748948,56653804,57564204,58486456,59423282,60372568,61329676,62287397,63240194,64192243,65145367,66089402,67010930,67903469,68756810,69581848,70418604,71321399,72326988,73443863,74653016,75928564,77231907,78529409,79821724,81101892,82319724,83429615,84339000,85043000,85562000,85957000,86316000,86705000
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.498587119,2.437065928,2.389550659,2.371310306,2.387814811,2.427392175,2.449396836,2.461969873,2.509080772,2.598340495,2.698959601,2.816079569,2.878533952,2.805168415,2.567564112,2.228606837,1.871820393,1.568335252,1.331202134,1.186011402,1.113271534,1.056152094,1.001132397,0.98725697,1.018435274,1.083638122,1.159749971,1.240314446,1.338519183,1.451936718,1.570268795,1.693237552,1.796928924,1.852083285,1.8454459,1.79414627,1.729432997,1.66898196,1.606415757,1.546389218,,,,,,
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2876808,2947779,3019066,3091513,3166221,3244018,3324458,3407321,3493895,3585868,3683967,3789185,3899843,4010789,4115102,4207841,4287346,4355116,4413479,4466135,4516133,4564083,4610005,4655743,4703401,4754646,4810109,4870141,4935767,5007954,5087213,5174085,5267900,5366375,5466328,5565287,5662372,5757669,5850908,5942089,6031000,6118000,6202000,6283000,6362000,6438000
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,3.548530498,4.305074633,4.962827817,5.069223558,4.845535208,4.241135451,3.808203563,3.482160077,3.383005838,4.019798304,4.760186874,5.619004634,6.211579321,6.35201771,5.888180442,5.117645755,4.28524921,3.717124078,3.715614991,4.467590137,5.604464291,6.754369657,7.408810585,7.378508945,6.534783731,5.394894106,4.207599856,3.326056056,2.653312974,2.318907759,2.247981462,2.171595248,2.043277942,1.933284045,1.820307038,1.715529108,1.593637256,1.509380666,1.471008071,1.386860448,,,,,,
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,7888,8235,8654,9104,9556,9970,10357,10724,11093,11548,12111,12811,13632,14526,15407,16216,16926,17567,18232,19065,20164,21573,23232,25011,26700,28180,29391,30385,31202,31934,32660,33377,34066,34731,35369,35981,36559,37115,37665,38191,39000,39000,40000,40000,41000,41000
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,3.721669922,2.457443892,1.634706617,1.062709257,0.91607474,1.27343462,1.413493784,1.771641368,1.775540161,1.630720565,1.51483792,1.259841626,0.948292474,0.895887124,0.628864699,0.49595789,0.268514205,0,0.096488884,0.149909012,0.512274333,0.95349806,1.174017677,1.3456367,1.459581921,1.31865618,1.192857087,0.993076349,0.905776828,1.060864419,1.011748632,0.973404652,0.991960221,1.092805837,1.053653983,1.150844109,1.128841946,1.283487413,1.206413793,1.192032773,,,,,,
Tuvalu,TUV,"Population, total",SP.POP.TOTL,7637,7827,7956,8041,8115,8219,8336,8485,8637,8779,8913,9026,9112,9194,9252,9298,9323,9323,9332,9346,9394,9484,9596,9726,9869,10000,10120,10221,10314,10424,10530,10633,10739,10857,10972,11099,11225,11370,11508,11646,12000,12000,12000,12000,12000,12000
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.028679638,3.029809451,3.047864343,3.103203803,3.204605397,3.327422211,3.449230992,3.536209208,3.569543105,3.539300678,3.46690334,3.394119311,3.331210858,3.255995409,3.169680101,3.082372664,2.990472342,2.91706312,2.891838643,2.924980183,2.994744575,3.076051127,3.141292536,3.180443386,3.184797799,3.167952398,3.15330824,3.151819494,3.155897382,3.167519504,3.186619069,3.182881931,3.181665327,3.234464508,3.352319631,3.496089167,3.65264431,3.749875169,3.7213873,3.555740529,,,,,,
Uganda,UGA,"Population, total",SP.POP.TOTL,12442334,12825082,13221991,13638729,14082875,14559355,15070302,15612754,16180124,16763042,17354392,17953531,18561674,19175988,19793541,20413152,21032821,21655398,22290780,22952410,23650172,24388968,25167257,25980552,26821297,27684585,28571475,29486338,30431736,31411096,32428167,33476919,34559168,35695246,36912148,38225453,39647506,41162465,42723139,44269594,45741000,47124000,48433000,49701000,50976000,52294000
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,0.437021173,0.509301351,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.228429531,0.210026075,0.287851768,0.055209645,-0.495291145,-0.790071612,-0.887199616,-0.911347309,-0.893601382,-0.942718002,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479259791,-0.261251889,-0.331331574,-0.386347533,-0.466425621,-0.533355282,,,,,,
Ukraine,UKR,"Population, total",SP.POP.TOTL,49965874,50221000,50384000,50564000,50754000,50917000,51097000,51293000,51521000,51773000,51891400,52000500,52150400,52179200,51921400,51512800,51057800,50594600,50144500,49674000,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272156,45154036,45004674,44831135,44622518,44385155,44118000,43840000,43558000,43272000,42985000,42698000
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,9.001295272,7.290246419,6.03309465,5.320598884,5.195524631,5.429102781,5.705707062,5.851229688,5.920221287,5.884336231,5.783701378,5.776060047,5.802967416,5.69236225,5.429216765,5.127171975,5.008337384,5.076852738,5.173914727,5.289810492,5.510421986,5.241614185,5.193472662,6.487170055,9.173909057,12.02016527,14.42464112,15.17708393,13.91024929,11.04463501,7.687054686,4.536347626,2.154163159,0.614129704,0.176677484,0.52741154,1.053281129,1.339385202,1.50389676,1.438780445,,,,,,
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1019509,1096610,1164806,1228459,1293971,1366164,1446380,1533536,1627066,1725681,1828432,1937153,2052891,2173139,2294385,2415090,2539126,2671362,2813214,2966034,3134062,3302719,3478777,3711932,4068570,4588225,5300174,6168838,7089487,7917372,8549988,8946777,9141596,9197910,9214175,9262900,9360980,9487203,9630959,9770529,9890000,9991000,10082000,10165000,10245000,10324000
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.119517254,0.034821732,-0.035842794,0.034101374,0.158261863,0.226951225,0.23161023,0.212637261,0.222063894,0.26031145,0.298930554,0.309247932,0.270431182,0.239745439,0.254586487,0.264547417,0.254626384,0.257553323,0.291406085,0.333405882,0.357300887,0.38497597,0.42333708,0.465641114,0.568943113,0.686611306,0.735048678,0.778666112,0.787032622,0.75639086,0.783888647,0.781506562,0.695353132,0.669740536,0.736463979,0.792367506,0.757874493,0.679374474,0.605929132,0.56125539,,,,,,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,56314216,56333829,56313641,56332848,56422072,56550268,56681396,56802050,56928327,57076711,57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66834405,67156000,67447000,67714000,67962000,68202000,68439000
United States,USA,Population growth (annual %),SP.POP.GROW,0.959589923,0.981415437,0.953317566,0.914378513,0.865817336,0.886129041,0.924164157,0.893829201,0.90799904,0.944405555,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.827846042,0.720017689,0.727268997,0.686773156,0.727517696,0.730641178,0.716669413,0.631007893,0.522337358,0.473953539,,,,,,
United States,USA,"Population, total",SP.POP.TOTL,227225000,229466000,231664000,233792000,235825000,237924000,240133000,242289000,244499000,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311,324985539,326687501,328239523,330139000,332021000,333884000,335727000,337556000,339378000
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.678052467,0.65723291,0.653449361,0.647357163,0.644062306,0.642032665,0.633218537,0.622741613,0.625144437,0.646064645,0.677812719,0.706879326,0.725537709,0.735323326,0.733860688,0.719954702,0.713884566,0.699131124,0.63674378,0.513983037,0.353785697,0.172665794,0.017048753,-0.071341481,-0.06597299,0.009844536,0.108256053,0.1907123,0.253958113,0.282665228,0.286155214,0.287119697,0.297573927,0.309230785,0.323864956,0.339819684,0.354674156,0.364798683,0.367502623,0.359859761,,,,,,
Uruguay,URY,"Population, total",SP.POP.TOTL,2915389,2934613,2953852,2973036,2992246,3011519,3030649,3049581,3068705,3088595,3109601,3131660,3154464,3177745,3201151,3224281,3247381,3270164,3291053,3308012,3319736,3325473,3326040,3323668,3321476,3321803,3325401,3331749,3340221,3349676,3359275,3368934,3378974,3389439,3400434,3412009,3424132,3436646,3449299,3461734,3474000,3485000,3496000,3506000,3516000,3526000
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2.689091889,2.625433564,2.574930912,2.536536043,2.514314733,2.501755922,2.484179,2.458456589,2.43357299,2.409709238,2.92827521,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.07790836,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.877363542,,,,,,
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,15898757,16321696,16747426,17177664,17615040,18061284,18515578,18976417,19443887,19918119,20510000,20952000,21449000,21942000,22377000,22785000,23225000,23667000,24051000,24311650,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,31298900,31847900,32388600,32956100,33580650,34074000,34547000,35000000,35434000,35851000,36255000
